file_id,algorithm_name,variation_id,operation_label,crypto_type,xor_ops,shift_ops,add_ops,mul_ops,branch_ops,loop_ops,memory_access,bitwise_ops,entropy,bitFlipDensity,cyclomaticComplexity,basicBlocks,constantOccurrence,stringReferences,apiCalls,codeSize,dataSegmentSize,stackUsage,has_sbox,has_permutation,has_rounds,key_schedule,bitwise_heavy,arithmetic_heavy,is_proprietary
crypto_19_444,CustomPRNG,444,KeyGeneration,PRNG,30,35,48,18,25,17,25,22,4.2140,0.5540,34,73,21,0,16,440,366,294,0,0,0,0,1,1,1
crypto_19_445,CustomPRNG,445,KeyGeneration,PRNG,43,12,22,6,24,23,62,63,4.0568,0.5550,20,16,22,1,14,1386,383,313,0,0,0,0,1,0,1
crypto_19_446,CustomPRNG,446,KeyGeneration,PRNG,56,29,41,29,23,4,39,49,3.5945,0.5560,46,19,23,2,12,284,400,332,0,0,0,0,1,1,1
crypto_19_447,CustomPRNG,447,KeyGeneration,PRNG,19,6,15,17,22,10,16,35,3.2568,0.5570,32,22,24,3,10,1230,417,351,0,0,0,0,0,0,1
crypto_19_448,CustomPRNG,448,KeyGeneration,PRNG,32,23,34,5,21,16,53,21,3.3588,0.5580,18,25,25,4,8,2176,434,370,0,0,0,0,0,0,1
crypto_19_449,CustomPRNG,449,KeyGeneration,PRNG,45,40,8,28,20,22,30,62,3.8112,0.5590,44,28,26,5,6,1074,451,389,0,0,0,0,1,0,1
crypto_19_450,CustomPRNG,450,KeyGeneration,PRNG,58,17,27,16,19,3,67,48,4.2028,0.5100,30,31,27,6,4,2020,468,408,0,0,0,0,1,0,1
crypto_19_451,CustomPRNG,451,KeyGeneration,PRNG,21,34,46,4,18,9,44,34,4.1781,0.5110,16,34,28,7,17,918,485,427,0,0,0,0,1,0,1
crypto_19_452,CustomPRNG,452,KeyGeneration,PRNG,34,11,20,27,17,15,21,20,3.7644,0.5120,42,37,29,8,15,1864,502,446,0,0,0,0,0,0,1
crypto_19_453,CustomPRNG,453,KeyGeneration,PRNG,47,28,39,15,16,21,58,61,3.3466,0.5130,28,40,30,9,13,762,519,465,0,0,0,0,1,1,1
crypto_19_454,CustomPRNG,454,KeyGeneration,PRNG,10,5,13,3,15,2,35,47,3.3136,0.5140,14,43,31,0,11,1708,536,484,0,0,0,0,0,0,1
crypto_19_455,CustomPRNG,455,KeyGeneration,PRNG,23,22,32,26,14,8,72,33,3.7001,0.5150,40,46,32,1,9,606,553,503,0,0,0,0,0,1,1
crypto_19_456,CustomPRNG,456,KeyGeneration,PRNG,36,39,51,14,13,14,49,19,4.1555,0.5160,26,49,33,2,7,1552,570,522,0,0,0,0,1,1,1
crypto_19_457,CustomPRNG,457,KeyGeneration,PRNG,49,16,25,37,12,20,26,60,4.2657,0.5170,12,52,34,3,5,450,75,541,0,0,0,0,1,1,1
crypto_19_458,CustomPRNG,458,KeyGeneration,PRNG,12,33,44,25,11,26,63,46,3.9339,0.5180,38,55,5,4,3,1396,92,560,0,0,0,0,1,1,1
crypto_19_459,CustomPRNG,459,KeyGeneration,PRNG,25,10,18,13,10,7,40,32,3.4698,0.5190,24,58,6,5,16,294,109,579,0,0,0,0,0,0,1
crypto_19_460,CustomPRNG,460,KeyGeneration,PRNG,38,27,37,36,9,13,17,18,3.3047,0.5200,10,61,7,6,14,1240,126,598,0,0,0,0,1,1,1
crypto_19_461,CustomPRNG,461,KeyGeneration,PRNG,51,44,11,24,8,19,54,59,3.5950,0.5210,36,64,8,7,12,2186,143,617,0,0,0,0,1,0,1
crypto_19_462,CustomPRNG,462,KeyGeneration,PRNG,14,21,30,12,7,25,31,45,4.0783,0.5220,22,67,9,8,10,1084,160,636,0,0,0,0,0,0,1
crypto_19_463,CustomPRNG,463,KeyGeneration,PRNG,27,38,49,35,6,6,68,31,4.3150,0.5230,48,70,10,9,8,2030,177,655,0,0,0,0,1,1,1
crypto_19_464,CustomPRNG,464,KeyGeneration,PRNG,40,15,23,23,5,12,45,17,4.0920,0.5240,34,73,11,0,6,928,194,674,0,0,0,0,0,0,1
crypto_19_465,CustomPRNG,465,KeyGeneration,PRNG,53,32,42,11,34,18,22,58,3.6189,0.5250,20,16,12,1,4,1874,211,693,0,0,0,0,1,1,1
crypto_19_466,CustomPRNG,466,KeyGeneration,PRNG,16,9,16,34,33,24,59,44,3.3353,0.5260,46,19,13,2,17,772,228,712,0,0,0,0,0,0,1
crypto_19_467,CustomPRNG,467,KeyGeneration,PRNG,29,26,35,22,32,5,36,30,3.5066,0.5270,32,22,14,3,15,1718,245,731,0,0,0,0,1,1,1
crypto_19_468,CustomPRNG,468,KeyGeneration,PRNG,42,43,9,10,31,11,73,16,3.9798,0.5280,18,25,15,4,13,616,262,750,0,0,0,0,1,0,1
crypto_19_469,CustomPRNG,469,KeyGeneration,PRNG,55,20,28,33,30,17,50,57,4.3245,0.5290,44,28,16,5,11,1562,279,769,0,0,0,0,1,1,1
crypto_19_470,CustomPRNG,470,KeyGeneration,PRNG,18,37,47,21,29,23,27,43,4.2284,0.5300,30,31,17,6,9,460,296,788,0,0,0,0,1,1,1
crypto_19_471,CustomPRNG,471,KeyGeneration,PRNG,31,14,21,9,28,4,64,29,3.7844,0.5310,16,34,18,7,7,1406,313,807,0,0,0,0,0,0,1
crypto_19_472,CustomPRNG,472,KeyGeneration,PRNG,44,31,40,32,27,10,41,15,3.4053,0.5320,42,37,19,8,5,304,330,826,0,0,0,0,1,1,1
crypto_19_473,CustomPRNG,473,KeyGeneration,PRNG,57,8,14,20,26,16,18,56,3.4443,0.5330,28,40,20,9,3,1250,347,845,0,0,0,0,1,0,1
crypto_19_474,CustomPRNG,474,KeyGeneration,PRNG,20,25,33,8,25,22,55,42,3.8701,0.5340,14,43,21,0,16,2196,364,864,0,0,0,0,1,0,1
crypto_19_475,CustomPRNG,475,KeyGeneration,PRNG,33,42,52,31,24,3,32,28,4.2958,0.5350,40,46,22,1,14,1094,381,883,0,0,0,0,1,1,1
crypto_19_476,CustomPRNG,476,KeyGeneration,PRNG,46,19,26,19,23,9,69,14,4.3346,0.5360,26,49,23,2,12,2040,398,134,0,0,0,0,0,0,1
crypto_19_477,CustomPRNG,477,KeyGeneration,PRNG,59,36,45,7,22,15,46,55,3.9555,0.5370,12,52,24,3,10,938,415,153,0,0,0,0,1,1,1
crypto_19_478,CustomPRNG,478,KeyGeneration,PRNG,22,13,19,30,21,21,23,41,3.5116,0.5380,38,55,25,4,8,1884,432,172,0,0,0,0,0,0,1
crypto_19_479,CustomPRNG,479,KeyGeneration,PRNG,35,30,38,18,20,2,60,27,3.4156,0.5390,24,58,26,5,6,782,449,191,0,0,0,0,1,1,1
crypto_19_480,CustomPRNG,480,KeyGeneration,PRNG,48,7,12,6,19,8,37,13,3.7604,0.5400,10,61,27,6,4,1728,466,210,0,0,0,0,0,0,1
crypto_19_481,CustomPRNG,481,KeyGeneration,PRNG,11,24,31,29,18,14,74,54,4.2335,0.5410,36,64,28,7,17,626,483,229,0,0,0,0,1,1,1
crypto_19_482,CustomPRNG,482,KeyGeneration,PRNG,24,41,50,17,17,20,51,40,4.4047,0.5420,22,67,29,8,15,1572,500,248,0,0,0,0,1,1,1
crypto_19_483,CustomPRNG,483,KeyGeneration,PRNG,37,18,24,5,16,26,28,26,4.1210,0.5430,48,70,30,9,13,470,517,267,0,0,0,0,1,0,1
crypto_19_484,CustomPRNG,484,KeyGeneration,PRNG,50,35,43,28,15,7,65,12,3.6479,0.5440,34,73,31,0,11,1416,534,286,0,0,0,0,1,1,1
crypto_19_485,CustomPRNG,485,KeyGeneration,PRNG,13,12,17,16,14,13,42,53,3.4250,0.5450,20,16,32,1,9,314,551,305,0,0,0,0,0,0,1
crypto_19_486,CustomPRNG,486,KeyGeneration,PRNG,26,29,36,4,13,19,19,39,3.6618,0.5460,46,19,33,2,7,1260,568,324,0,0,0,0,1,0,1
crypto_19_487,CustomPRNG,487,KeyGeneration,PRNG,39,6,10,27,12,25,56,25,4.1451,0.5470,32,22,34,3,5,2206,73,343,0,0,0,0,0,0,1
crypto_19_488,CustomPRNG,488,KeyGeneration,PRNG,52,23,29,15,11,6,33,66,4.4353,0.5480,18,25,5,4,3,1104,90,362,0,0,0,0,1,0,1
crypto_19_489,CustomPRNG,489,KeyGeneration,PRNG,15,40,48,3,10,12,70,52,4.2701,0.5490,44,28,6,5,16,2050,107,381,0,0,0,0,1,1,1
crypto_19_490,CustomPRNG,490,KeyGeneration,PRNG,28,17,22,26,9,18,47,38,3.8060,0.5500,30,31,7,6,14,948,124,400,0,0,0,0,1,0,1
crypto_19_491,CustomPRNG,491,KeyGeneration,PRNG,41,34,41,14,8,24,24,24,3.4743,0.5510,16,34,8,7,12,1894,141,419,0,0,0,0,1,1,1
crypto_19_492,CustomPRNG,492,KeyGeneration,PRNG,54,11,15,37,7,5,61,65,3.5845,0.5520,42,37,9,8,10,792,158,438,0,0,0,0,1,1,1
crypto_19_493,CustomPRNG,493,KeyGeneration,PRNG,17,28,34,25,6,11,38,51,4.0400,0.5530,28,40,10,9,8,1738,175,457,0,0,0,0,1,1,1
crypto_19_494,CustomPRNG,494,KeyGeneration,PRNG,30,5,8,13,5,17,15,37,4.4265,0.5540,14,43,11,0,6,636,192,476,0,0,0,0,0,0,1
crypto_19_495,CustomPRNG,495,KeyGeneration,PRNG,43,22,27,36,34,23,52,23,4.3933,0.5550,40,46,12,1,4,1582,209,495,0,0,0,0,1,1,1
crypto_19_496,CustomPRNG,496,KeyGeneration,PRNG,56,39,46,24,33,4,29,64,3.9755,0.5560,26,49,13,2,17,480,226,514,0,0,0,0,1,1,1
crypto_19_497,CustomPRNG,497,KeyGeneration,PRNG,19,16,20,12,32,10,66,50,3.5619,0.5570,12,52,14,3,15,1426,243,533,0,0,0,0,1,0,1
crypto_19_498,CustomPRNG,498,KeyGeneration,PRNG,32,33,39,35,31,16,43,36,3.5372,0.5580,38,55,15,4,13,324,260,552,0,0,0,0,1,1,1
crypto_19_499,CustomPRNG,499,KeyGeneration,PRNG,45,10,13,23,30,22,20,22,3.9289,0.5590,24,58,16,5,11,1270,277,571,0,0,0,0,0,0,1
crypto_19_500,CustomPRNG,500,KeyGeneration,PRNG,58,27,32,11,29,3,57,63,3.8813,0.5100,10,61,17,6,9,2216,294,590,0,0,0,0,1,0,1
crypto_19_501,CustomPRNG,501,KeyGeneration,PRNG,21,44,51,34,28,9,34,49,3.9832,0.5110,36,64,18,7,7,1114,311,609,0,0,0,0,1,1,1
crypto_19_502,CustomPRNG,502,KeyGeneration,PRNG,34,21,25,22,27,15,71,35,3.6454,0.5120,22,67,19,8,5,2060,328,628,0,0,0,0,1,0,1
crypto_19_503,CustomPRNG,503,KeyGeneration,PRNG,47,38,44,10,26,21,48,21,3.1831,0.5130,48,70,20,9,3,958,345,647,0,0,0,0,1,1,1
crypto_19_504,CustomPRNG,504,KeyGeneration,PRNG,10,15,18,33,25,2,25,62,3.0260,0.5140,34,73,21,0,16,1904,362,666,0,0,0,0,1,1,1
crypto_19_505,CustomPRNG,505,KeyGeneration,PRNG,23,32,37,21,24,8,62,48,3.3230,0.5150,20,16,22,1,14,802,379,685,0,0,0,0,1,1,1
crypto_19_506,CustomPRNG,506,KeyGeneration,PRNG,36,9,11,9,23,14,39,34,3.8058,0.5160,46,19,23,2,12,1748,396,704,0,0,0,0,0,0,1
crypto_19_507,CustomPRNG,507,KeyGeneration,PRNG,49,26,30,32,22,20,16,20,4.0350,0.5170,32,22,24,3,10,646,413,723,0,0,0,0,1,1,1
crypto_19_508,CustomPRNG,508,KeyGeneration,PRNG,12,43,49,20,21,26,53,61,3.8045,0.5180,18,25,25,4,8,1592,430,742,0,0,0,0,1,1,1
crypto_19_509,CustomPRNG,509,KeyGeneration,PRNG,25,20,23,8,20,7,30,47,3.3309,0.5190,44,28,26,5,6,490,447,761,0,0,0,0,1,0,1
crypto_19_510,CustomPRNG,510,KeyGeneration,PRNG,38,37,42,31,19,13,67,33,3.0541,0.5200,30,31,27,6,4,1436,464,780,0,0,0,0,1,1,1
crypto_19_511,CustomPRNG,511,KeyGeneration,PRNG,51,14,16,19,18,19,44,19,3.2333,0.5210,16,34,28,7,17,334,481,799,0,0,0,0,1,0,1
crypto_19_512,CustomPRNG,512,KeyGeneration,PRNG,14,31,35,7,17,25,21,60,3.7082,0.5220,42,37,29,8,15,1280,498,818,0,0,0,0,1,0,1
crypto_19_513,CustomPRNG,513,KeyGeneration,PRNG,27,8,9,30,16,6,58,46,4.0469,0.5230,28,40,30,9,13,2226,515,837,0,0,0,0,1,0,1
crypto_19_514,CustomPRNG,514,KeyGeneration,PRNG,40,25,28,18,15,12,35,32,3.9425,0.5240,14,43,31,0,11,1124,532,856,0,0,0,0,1,0,1
crypto_19_515,CustomPRNG,515,KeyGeneration,PRNG,53,42,47,6,14,18,72,18,3.4956,0.5250,40,46,32,1,9,2070,549,875,0,0,0,0,1,1,1
crypto_19_516,CustomPRNG,516,KeyGeneration,PRNG,16,19,21,29,13,24,49,59,3.1217,0.5260,26,49,33,2,7,968,566,894,0,0,0,0,1,0,1
crypto_19_517,CustomPRNG,517,KeyGeneration,PRNG,29,36,40,17,12,5,26,45,3.1691,0.5270,12,52,34,3,5,1914,71,145,0,0,0,0,1,1,1
crypto_19_518,CustomPRNG,518,KeyGeneration,PRNG,42,13,14,5,11,11,63,31,3.5989,0.5280,38,55,5,4,3,812,88,164,0,0,0,0,1,0,1
crypto_19_519,CustomPRNG,519,KeyGeneration,PRNG,55,30,33,28,10,17,40,17,4.0205,0.5290,24,58,6,5,16,1758,105,183,0,0,0,0,1,1,1
crypto_19_520,CustomPRNG,520,KeyGeneration,PRNG,18,7,52,16,9,23,17,58,4.0509,0.5300,10,61,7,6,14,656,122,202,0,0,0,0,1,1,1
crypto_19_521,CustomPRNG,521,KeyGeneration,PRNG,31,24,26,4,8,4,54,44,3.6667,0.5310,36,64,8,7,12,1602,139,221,0,0,0,0,1,0,1
crypto_19_522,CustomPRNG,522,KeyGeneration,PRNG,44,41,45,27,7,10,31,30,3.2258,0.5320,22,67,9,8,10,500,156,240,0,0,0,0,1,1,1
crypto_19_523,CustomPRNG,523,KeyGeneration,PRNG,57,18,19,15,6,16,68,16,3.1381,0.5330,48,70,10,9,8,1446,173,259,0,0,0,0,1,0,1
crypto_19_524,CustomPRNG,524,KeyGeneration,PRNG,20,35,38,3,5,22,45,57,3.4889,0.5340,34,73,11,0,6,344,190,278,0,0,0,0,1,0,1
crypto_19_525,CustomPRNG,525,KeyGeneration,PRNG,33,12,12,26,34,3,22,43,3.9602,0.5350,20,16,12,1,4,1290,207,297,0,0,0,0,1,0,1
crypto_19_526,CustomPRNG,526,KeyGeneration,PRNG,46,29,31,14,33,9,59,29,4.1233,0.5360,46,19,13,2,17,2236,224,316,0,0,0,0,1,0,1
crypto_19_527,CustomPRNG,527,KeyGeneration,PRNG,59,6,50,37,32,15,36,15,3.8329,0.5370,32,22,14,3,15,1134,241,335,0,0,0,0,0,1,1
crypto_19_528,CustomPRNG,528,KeyGeneration,PRNG,22,23,24,25,31,21,73,56,3.3606,0.5380,18,25,15,4,13,2080,258,354,0,0,0,0,1,0,1
crypto_19_529,CustomPRNG,529,KeyGeneration,PRNG,35,40,43,13,30,2,50,42,3.1451,0.5390,44,28,16,5,11,978,275,373,0,0,0,0,1,1,1
crypto_19_530,CustomPRNG,530,KeyGeneration,PRNG,48,17,17,36,29,8,27,28,3.3893,0.5400,30,31,17,6,9,1924,292,392,0,0,0,0,1,1,1
crypto_19_531,CustomPRNG,531,KeyGeneration,PRNG,11,34,36,24,28,14,64,14,3.8731,0.5410,16,34,18,7,7,822,309,411,0,0,0,0,0,1,1
crypto_19_532,CustomPRNG,532,KeyGeneration,PRNG,24,11,10,12,27,20,41,55,4.1564,0.5420,42,37,19,8,5,1768,326,430,0,0,0,0,1,0,1
crypto_19_533,CustomPRNG,533,KeyGeneration,PRNG,37,28,29,35,26,26,18,41,3.9833,0.5430,28,40,20,9,3,666,343,449,0,0,0,0,1,1,1
crypto_19_534,CustomPRNG,534,KeyGeneration,PRNG,50,5,48,23,25,7,55,27,3.5175,0.5440,14,43,21,0,16,1612,360,468,0,0,0,0,1,1,1
crypto_19_535,CustomPRNG,535,KeyGeneration,PRNG,13,22,22,11,24,13,32,13,3.1919,0.5450,40,46,22,1,14,510,377,487,0,0,0,0,0,0,1
crypto_19_536,CustomPRNG,536,KeyGeneration,PRNG,26,39,41,34,23,19,69,54,3.3105,0.5460,26,49,23,2,12,1456,394,506,0,0,0,0,1,1,1
crypto_19_537,CustomPRNG,537,KeyGeneration,PRNG,39,16,15,22,22,25,46,40,3.7687,0.5470,12,52,24,3,10,354,411,525,0,0,0,0,1,0,1
crypto_19_538,CustomPRNG,538,KeyGeneration,PRNG,52,33,34,10,21,6,23,26,4.1500,0.5480,38,55,25,4,8,1300,428,544,0,0,0,0,1,0,1
crypto_19_539,CustomPRNG,539,KeyGeneration,PRNG,15,10,8,33,20,12,60,12,4.1084,0.5490,24,58,26,5,6,2246,445,563,0,0,0,0,0,0,1
crypto_19_540,CustomPRNG,540,KeyGeneration,PRNG,28,27,27,21,19,18,37,53,3.6867,0.5500,10,61,27,6,4,1144,462,582,0,0,0,0,1,0,1
crypto_19_541,CustomPRNG,541,KeyGeneration,PRNG,41,44,46,9,18,24,74,39,3.2772,0.5510,36,64,28,7,17,2090,479,601,0,0,0,0,1,1,1
crypto_19_542,CustomPRNG,542,KeyGeneration,PRNG,54,21,20,32,17,5,51,25,3.2611,0.5520,22,67,29,8,15,988,496,620,0,0,0,0,1,1,1
crypto_19_543,CustomPRNG,543,KeyGeneration,PRNG,17,38,39,20,16,11,28,66,3.6577,0.5530,48,70,30,9,13,1934,513,639,0,0,0,0,1,1,1
crypto_19_544,CustomPRNG,544,KeyGeneration,PRNG,30,15,13,8,15,17,65,52,4.1070,0.5540,34,73,31,0,11,832,530,658,0,0,0,0,1,0,1
crypto_19_545,CustomPRNG,545,KeyGeneration,PRNG,43,32,32,31,14,23,42,38,4.2005,0.5550,20,16,32,1,9,1778,547,677,0,0,0,0,1,1,1
crypto_19_546,CustomPRNG,546,KeyGeneration,PRNG,56,9,51,19,13,4,19,24,3.8569,0.5560,46,19,33,2,7,676,564,696,0,0,0,0,1,1,1
crypto_19_547,CustomPRNG,547,KeyGeneration,PRNG,19,26,25,7,12,10,56,65,3.3966,0.5570,32,22,34,3,5,1622,69,715,0,0,0,0,1,0,1
crypto_19_548,CustomPRNG,548,KeyGeneration,PRNG,32,43,44,30,11,16,33,51,3.2474,0.5580,18,25,5,4,3,520,86,734,0,0,0,0,1,1,1
crypto_19_549,CustomPRNG,549,KeyGeneration,PRNG,45,20,18,18,10,22,70,37,3.5512,0.5590,44,28,6,5,16,1466,103,753,0,0,0,0,1,0,1
crypto_19_550,CustomPRNG,550,KeyGeneration,PRNG,58,37,37,6,9,3,47,23,4.0331,0.5100,30,31,7,6,14,364,120,772,0,0,0,0,1,0,1
crypto_19_551,CustomPRNG,551,KeyGeneration,PRNG,21,14,11,29,8,9,24,64,4.2548,0.5110,16,34,8,7,12,1310,137,791,0,0,0,0,1,0,1
crypto_19_552,CustomPRNG,552,KeyGeneration,PRNG,34,31,30,17,7,15,61,50,4.0169,0.5120,42,37,9,8,10,2256,154,810,0,0,0,0,1,0,1
crypto_19_553,CustomPRNG,553,KeyGeneration,PRNG,47,8,49,5,6,21,38,36,3.5429,0.5130,28,40,10,9,8,1154,171,829,0,0,0,0,1,1,1
crypto_19_554,CustomPRNG,554,KeyGeneration,PRNG,10,25,23,28,5,2,15,22,3.2730,0.5140,14,43,11,0,6,2100,188,848,0,0,0,0,0,1,1
crypto_19_555,CustomPRNG,555,KeyGeneration,PRNG,23,42,42,16,34,8,52,63,3.4601,0.5150,40,46,12,1,4,998,205,867,0,0,0,0,1,1,1
crypto_19_556,CustomPRNG,556,KeyGeneration,PRNG,36,19,16,4,33,14,29,49,3.9367,0.5160,26,49,13,2,17,1944,222,886,0,0,0,0,1,0,1
crypto_19_557,CustomPRNG,557,KeyGeneration,PRNG,49,36,35,27,32,20,66,35,4.2692,0.5170,12,52,14,3,15,842,239,137,0,0,0,0,1,1,1
crypto_19_558,CustomPRNG,558,KeyGeneration,PRNG,12,13,9,15,31,26,43,21,4.1566,0.5180,38,55,15,4,13,1788,256,156,0,0,0,0,0,0,1
crypto_19_559,CustomPRNG,559,KeyGeneration,PRNG,25,30,28,3,30,7,20,62,3.7069,0.5190,24,58,16,5,11,686,273,175,0,0,0,0,1,0,1
crypto_19_560,CustomPRNG,560,KeyGeneration,PRNG,38,7,47,26,29,13,57,48,3.3382,0.5200,10,61,17,6,9,1632,290,194,0,0,0,0,1,1,1
crypto_19_561,CustomPRNG,561,KeyGeneration,PRNG,51,24,21,14,28,19,34,34,3.3941,0.5210,36,64,18,7,7,530,307,213,0,0,0,0,1,0,1
crypto_19_562,CustomPRNG,562,KeyGeneration,PRNG,14,41,40,37,27,25,71,20,3.8278,0.5220,22,67,19,8,5,1476,324,232,0,0,0,0,0,1,1
crypto_19_563,CustomPRNG,563,KeyGeneration,PRNG,27,18,14,25,26,6,48,61,4.2451,0.5230,48,70,20,9,3,374,341,251,0,0,0,0,1,0,1
crypto_19_564,CustomPRNG,564,KeyGeneration,PRNG,40,35,33,13,25,12,25,47,4.2670,0.5240,34,73,21,0,16,1320,358,270,0,0,0,0,1,0,1
crypto_19_565,CustomPRNG,565,KeyGeneration,PRNG,53,12,52,36,24,18,62,33,3.8779,0.5250,20,16,22,1,14,2266,375,289,0,0,0,0,1,1,1
crypto_19_566,CustomPRNG,566,KeyGeneration,PRNG,16,29,26,24,23,24,39,19,3.4402,0.5260,46,19,23,2,12,1164,392,308,0,0,0,0,0,0,1
crypto_19_567,CustomPRNG,567,KeyGeneration,PRNG,29,6,45,12,22,5,16,60,3.3609,0.5270,32,22,24,3,10,2110,409,327,0,0,0,0,1,1,1
crypto_19_568,CustomPRNG,568,KeyGeneration,PRNG,42,23,19,35,21,11,53,46,3.7174,0.5280,18,25,25,4,8,1008,426,346,0,0,0,0,1,1,1
crypto_19_569,CustomPRNG,569,KeyGeneration,PRNG,55,40,38,23,20,17,30,32,4.1867,0.5290,44,28,26,5,6,1954,443,365,0,0,0,0,1,1,1
crypto_19_570,CustomPRNG,570,KeyGeneration,PRNG,18,17,12,11,19,23,67,18,4.3418,0.5300,30,31,27,6,4,852,460,384,0,0,0,0,0,0,1
crypto_19_571,CustomPRNG,571,KeyGeneration,PRNG,31,34,31,34,18,4,44,59,4.0447,0.5310,16,34,28,7,17,1798,477,403,0,0,0,0,1,1,1
crypto_19_572,CustomPRNG,572,KeyGeneration,PRNG,44,11,50,22,17,10,21,45,3.5733,0.5320,42,37,29,8,15,696,494,422,0,0,0,0,1,1,1
crypto_19_573,CustomPRNG,573,KeyGeneration,PRNG,57,28,24,10,16,16,58,31,3.3654,0.5330,28,40,30,9,13,1642,511,441,0,0,0,0,1,0,1
crypto_19_574,CustomPRNG,574,KeyGeneration,PRNG,20,5,43,33,15,22,35,17,3.6169,0.5340,14,43,31,0,11,540,528,460,0,0,0,0,0,1,1
crypto_19_575,CustomPRNG,575,KeyGeneration,PRNG,33,22,17,21,14,3,72,58,4.1011,0.5350,40,46,32,1,9,1486,545,479,0,0,0,0,1,0,1
crypto_19_576,CustomPRNG,576,KeyGeneration,PRNG,46,39,36,9,13,9,49,44,4.3774,0.5360,26,49,33,2,7,384,562,498,0,0,0,0,1,0,1
crypto_19_577,CustomPRNG,577,KeyGeneration,PRNG,59,16,10,32,12,15,26,30,4.1964,0.5370,12,52,34,3,5,1330,67,517,0,0,0,0,1,0,1
crypto_19_578,CustomPRNG,578,KeyGeneration,PRNG,22,33,29,20,11,21,63,16,3.7291,0.5380,38,55,5,4,3,2276,84,536,0,0,0,0,0,0,1
crypto_19_579,CustomPRNG,579,KeyGeneration,PRNG,35,10,48,8,10,2,40,57,3.4097,0.5390,24,58,6,5,16,1174,101,555,0,0,0,0,1,1,1
crypto_19_580,CustomPRNG,580,KeyGeneration,PRNG,48,27,22,31,9,8,17,43,3.5365,0.5400,10,61,7,6,14,2120,118,574,0,0,0,0,1,1,1
crypto_19_581,CustomPRNG,581,KeyGeneration,PRNG,11,44,41,19,8,14,54,29,3.9975,0.5410,36,64,8,7,12,1018,135,593,0,0,0,0,1,1,1
crypto_19_582,CustomPRNG,582,KeyGeneration,PRNG,24,21,15,7,7,20,31,15,4.3734,0.5420,22,67,9,8,10,1964,152,612,0,0,0,0,0,0,1
crypto_19_583,CustomPRNG,583,KeyGeneration,PRNG,37,38,34,30,6,26,68,56,4.3233,0.5430,48,70,10,9,8,862,169,631,0,0,0,0,1,1,1
crypto_19_584,CustomPRNG,584,KeyGeneration,PRNG,50,15,8,18,5,7,45,42,3.8978,0.5440,34,73,11,0,6,1808,186,650,0,0,0,0,1,0,1
crypto_19_585,CustomPRNG,585,KeyGeneration,PRNG,13,32,27,6,34,13,22,28,3.4927,0.5450,20,16,12,1,4,706,203,669,0,0,0,0,0,0,1
crypto_19_586,CustomPRNG,586,KeyGeneration,PRNG,26,9,46,29,33,19,59,14,3.4850,0.5460,46,19,13,2,17,1652,220,688,0,0,0,0,0,1,1
crypto_19_587,CustomPRNG,587,KeyGeneration,PRNG,39,26,20,17,32,25,36,55,3.8865,0.5470,32,22,14,3,15,550,237,707,0,0,0,0,1,0,1
crypto_19_588,CustomPRNG,588,KeyGeneration,PRNG,52,43,39,5,31,6,73,41,4.3325,0.5480,18,25,15,4,13,1496,254,726,0,0,0,0,1,0,1
crypto_19_589,CustomPRNG,589,KeyGeneration,PRNG,15,20,13,28,30,12,50,27,4.4177,0.5490,44,28,16,5,11,394,271,745,0,0,0,0,0,0,1
crypto_19_590,CustomPRNG,590,KeyGeneration,PRNG,28,37,32,16,29,18,27,13,4.0683,0.5500,30,31,17,6,9,1340,288,764,0,0,0,0,0,0,1
crypto_19_591,CustomPRNG,591,KeyGeneration,PRNG,41,14,51,4,28,24,64,54,3.6101,0.5510,16,34,18,7,7,2286,305,783,0,0,0,0,1,1,1
crypto_19_592,CustomPRNG,592,KeyGeneration,PRNG,54,31,25,27,27,5,41,40,3.4690,0.5520,42,37,19,8,5,1184,322,802,0,0,0,0,1,1,1
crypto_19_593,CustomPRNG,593,KeyGeneration,PRNG,17,8,44,15,26,11,18,26,3.7794,0.5530,28,40,20,9,3,2130,339,821,0,0,0,0,0,1,1
crypto_19_594,CustomPRNG,594,KeyGeneration,PRNG,30,25,18,3,25,17,55,12,4.2604,0.5540,14,43,21,0,16,1028,356,840,0,0,0,0,0,0,1
crypto_19_595,CustomPRNG,595,KeyGeneration,PRNG,43,42,37,26,24,23,32,53,4.4744,0.5550,40,46,22,1,14,1974,373,859,0,0,0,0,1,1,1
crypto_19_596,CustomPRNG,596,KeyGeneration,PRNG,56,19,11,14,23,4,69,39,4.2293,0.5560,26,49,23,2,12,872,390,878,0,0,0,0,1,0,1
crypto_19_597,CustomPRNG,597,KeyGeneration,PRNG,19,36,30,37,22,10,46,25,3.7550,0.5570,12,52,24,3,10,1818,407,129,0,0,0,0,0,1,1
crypto_19_598,CustomPRNG,598,KeyGeneration,PRNG,32,13,49,25,21,16,23,66,3.4922,0.5580,38,55,25,4,8,716,424,148,0,0,0,0,1,1,1
crypto_19_599,CustomPRNG,599,KeyGeneration,PRNG,45,30,23,13,20,22,60,52,3.6870,0.5590,24,58,26,5,6,1662,441,167,0,0,0,0,1,0,1
crypto_19_600,CustomPRNG,600,KeyGeneration,PRNG,58,7,42,36,19,3,37,38,3.6651,0.5100,10,61,27,6,4,560,458,186,0,0,0,0,1,1,1
